,merge,path,smell,entropy,setname,class,select,features,criticality,rate,comments,multi,coupling,changehistory,cohesion,size,complexity,production,testing,selected_cohesion,selected_coupling,selected_size,selected_complexity,selected_changehistory,selected_production,selected_testing
316,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.debug.internal.core.model.CStackFrame_merged_158.txt,complex-class,2.0181389903456073,all,org.eclipse.cdt.debug.internal.core.model.CStackFrame,True,"['CBO', 'C3', 'RFC', 'number_private_visibility_attributes', 'NIM_type']",1,,"
it is hard to understand if you dont know it. 
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
317,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.debug.internal.core.model.CStackFrame_merged_159.txt,complex-class,2.1521240229830836,all,org.eclipse.cdt.debug.internal.core.model.CStackFrame,True,"['CBO', 'C3', 'RFC', 'NIM_type', 'NOAM_type']",1,,"
this is complex code that is even hard to understand.
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
318,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.debug.internal.core.model.CThread_merged_160.txt,complex-class,2.2210626672954357,all,org.eclipse.cdt.debug.internal.core.model.CThread,True,"['C3', 'CBO', 'is_procedural', 'NOAM_type', 'RFC']",1,,"
Cthread has always been a bit complicated, but it is in the codebase since long time now and there is no urgent need to refactor. 
",False,0,0,0,1,1,1,0,1,1,1,0,0,1,0
319,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.debug.internal.core.model.CThread_merged_161.txt,complex-class,2.069514208361545,all,org.eclipse.cdt.debug.internal.core.model.CThread,True,"['CBO', 'C3', 'RFC', 'NOAM_type', 'is_procedural']",1,,"
threads are naturally more difficult to manage and understand.
",False,0,0,0,0,1,1,0,1,1,1,0,0,1,0
320,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.debug.internal.core.model.CValue_merged_162.txt,complex-class,2.152774522657716,all,org.eclipse.cdt.debug.internal.core.model.CValue,True,"['CBO', 'C3', 'RFC', 'NOAM_type', 'WOC_type']",1,,"
the class is a bit more complex than the needed.
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
321,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.debug.internal.ui.breakpoints.CBreakpointPropertyPage_merged_163.txt,complex-class,1.8977329893119599,all,org.eclipse.cdt.debug.internal.ui.breakpoints.CBreakpointPropertyPage,True,"['CBO', 'C3', 'number_private_visibility_attributes', 'RFC', 'NIM_type']",1,,"
there are too many properties checked inside.
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
322,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.debug.internal.ui.CDebugModelPresentation_merged_164.txt,complex-class,2.0548440442202436,all,org.eclipse.cdt.debug.internal.ui.CDebugModelPresentation,True,"['C3', 'CBO', 'RFC', 'NOAM_type', 'NOCS_package']",1,,"
the presentation seems to be pretty complex, esp. for newcomers.
",False,0,0,0,0,1,0,0,1,1,1,0,0,0,0
323,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.debug.internal.ui.dialogfields.ListDialogField_merged_165.txt,complex-class,2.0336847817358072,all,org.eclipse.cdt.debug.internal.ui.dialogfields.ListDialogField,True,"['CBO', 'RFC', 'NOAM_type', 'LCOM5_type', 'C3']",1,,"
it is hard to read, perhaps some refactoring would be needed.
",False,0,0,0,0,1,0,0,1,1,1,0,0,0,0
324,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.debug.mi.core.cdi.BreakpointManager_merged_166.txt,complex-class,2.114199548482109,all,org.eclipse.cdt.debug.mi.core.cdi.BreakpointManager,True,"['RFC', 'C3', 'CBO', 'NOAM_type', 'number_private_visibility_attributes']",1,,"
too many conditions checked.
",False,0,0,0,0,1,0,0,1,1,1,0,0,0,0
325,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.debug.mi.core.cdi.model.Target_merged_167.txt,complex-class,2.0227637857916316,all,org.eclipse.cdt.debug.mi.core.cdi.model.Target,True,"['CBO', 'NOAM_type', 'C3', 'Avg-commit-size', 'RFC']",1,,"
I see this class having a number of problems, including the high complexity of some methods.
",False,0,0,0,0,1,0,0,1,1,1,0,1,0,0
326,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.debug.mi.core.cdi.model.Target_merged_168.txt,complex-class,2.187414384110716,all,org.eclipse.cdt.debug.mi.core.cdi.model.Target,True,"['CBO', 'C3', 'NOAM_type', 'RFC', 'WOC_type']",1,,"
the class might be simplified, but it is not that urgent at the moment
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
327,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.debug.mi.core.cdi.VariableManager_merged_169.txt,complex-class,2.048838689510456,all,org.eclipse.cdt.debug.mi.core.cdi.VariableManager,True,"['CBO', 'RFC', 'NIM_type', 'TCC_type', 'NOCS_package']",1,,"
this manager is poorly understandable.
",False,0,0,0,0,1,1,0,1,1,1,1,0,0,0
328,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.debug.mi.core.command.CommandFactory_merged_170.txt,complex-class,2.294381928576356,all,org.eclipse.cdt.debug.mi.core.command.CommandFactory,True,"['CBO', 'is_procedural', 'number_final_not_static_methods', 'WOC_type', 'RFC']",1,,"
the factory classes are all hard to understand because they loop over multiple elements and this may create confusion to those who have not developed actively them. Nevertheless, they would not require urgetn changes
",False,0,1,0,0,1,1,0,0,1,1,1,0,1,0
329,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.debug.mi.core.MIPlugin_merged_171.txt,complex-class,2.0445453176371493,all,org.eclipse.cdt.debug.mi.core.MIPlugin,True,"['CBO', 'C3', 'RFC', 'number_private_visibility_attributes', 'NIM_type']",1,,"
complex and poorly readable. 
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
330,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.debug.mi.core.MISession_merged_172.txt,complex-class,2.1147447539960798,all,org.eclipse.cdt.debug.mi.core.MISession,True,"['CBO', 'C3', 'RFC', 'LCOM5_type', 'WOC_type']",1,,"
I agree on the fact that this class could be made more readable by adding some documentaion
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
331,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.debug.mi.internal.ui.dialogfields.ListDialogField_merged_173.txt,complex-class,2.1505326620030853,all,org.eclipse.cdt.debug.mi.internal.ui.dialogfields.ListDialogField,True,"['CBO', 'C3', 'RFC', 'number_constructor_NotDefaultConstructor_methods', 'NOAM_type']",1,,"
the class could be improved in terms of complexity.
",False,0,0,0,0,1,0,0,1,1,1,0,0,0,0
332,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.debug.ui.breakpoints.AbstractToggleBreakpointAdapter_merged_174.txt,complex-class,2.1028499459991012,all,org.eclipse.cdt.debug.ui.breakpoints.AbstractToggleBreakpointAdapter,True,"['CBO', 'C3', 'RFC', 'WOC_type', 'NOAM_type']",1,,"
the class may be refactored for comprehensibility, still I dont believe it's so serious.
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
333,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.debug.ui.memory.floatingpoint.Rendering_merged_176.txt,complex-class,2.059405960213015,all,org.eclipse.cdt.debug.ui.memory.floatingpoint.Rendering,True,"['CBO', 'C3', 'RFC', 'TCC_type', 'WOC_type']",1,,"
the class has a number of loops that may be simplified, even tough there is no urgency for that.
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
334,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.debug.ui.memory.memorybrowser.MemoryBrowser_merged_177.txt,complex-class,1.9091438256792876,all,org.eclipse.cdt.debug.ui.memory.memorybrowser.MemoryBrowser,True,"['CBO', 'RFC', 'NOAM_type', 'C3', 'NIM_type']",1,,"
the class keeps track of the memory spent by the parser, it is old enough not to be touched frequently. 
",False,0,1,0,0,0,1,0,1,1,1,1,0,0,0
335,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.debug.ui.memory.traditional.Rendering_merged_178.txt,complex-class,2.049289295664756,all,org.eclipse.cdt.debug.ui.memory.traditional.Rendering,True,"['CBO', 'C3', 'RFC', 'NOAM_type', 'NOCS_package']",1,,"
the class has a number of loops that may be simplified, even tough there is no urgency for that.
",False,0,0,0,0,1,0,0,1,1,1,0,0,0,0
336,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.debug.internal.ui.disassembly.DisassemblyBackendDsf_merged_180.txt,complex-class,2.0245614903549973,all,org.eclipse.cdt.dsf.debug.internal.ui.disassembly.DisassemblyBackendDsf,False,"['RFC', 'C3', 'WOC_type', 'CBO', 'MPC']",0,,"
there may be the case of reducing the comlpexity of this class.
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
337,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.debug.internal.ui.disassembly.DisassemblyPart_merged_181.txt,complex-class,2.211717473431389,all,org.eclipse.cdt.dsf.debug.internal.ui.disassembly.DisassemblyPart,True,"['CBO', 'C3', 'NIM_type', 'number_private_visibility_attributes', 'RFC']",1,,"
the class is rarely touched.
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
338,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.debug.internal.ui.disassembly.DisassemblyPart_merged_182.txt,complex-class,2.2147722748652843,all,org.eclipse.cdt.dsf.debug.internal.ui.disassembly.DisassemblyPart,False,"['CBO', 'NIM_type', 'C3', 'TCC_type', 'NOAM_type']",0,,"
DisassemblyPart requires some refactoring because it has too many loops and if statements, yet it is now in a stable fashion.
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
339,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.debug.internal.ui.disassembly.model.DisassemblyDocument_merged_183.txt,complex-class,2.114559782424866,all,org.eclipse.cdt.dsf.debug.internal.ui.disassembly.model.DisassemblyDocument,True,"['CBO', 'C3', 'RFC', 'NOAM_type', 'number_private_visibility_attributes']",1,,"
methods of this class could be simplified, I see.
",False,0,0,0,0,1,0,0,1,1,1,0,0,0,0
340,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.debug.internal.ui.disassembly.model.DisassemblyDocument_merged_184.txt,complex-class,2.173156415703887,all,org.eclipse.cdt.dsf.debug.internal.ui.disassembly.model.DisassemblyDocument,False,"['RFC', 'C3', 'CBO', 'number_private_visibility_attributes', 'NOAM_type']",0,,"
same as above.
",False,0,1,0,0,1,0,0,1,1,1,0,0,0,0
341,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.debug.internal.ui.disassembly.text.REDTextStore_merged_186.txt,complex-class,1.3524813903278183,all,org.eclipse.cdt.dsf.debug.internal.ui.disassembly.text.REDTextStore,False,"['CBO', 'RFC', 'NOAM_type', 'WOC_type', 'number_private_visibility_attributes']",0,,"
rarely modified, even tough some methods should be improved. 
",False,0,1,0,0,0,0,0,0,1,1,1,0,0,0
342,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.debug.service.BreakpointsMediator_merged_188.txt,complex-class,1.998222800348484,all,org.eclipse.cdt.dsf.debug.service.BreakpointsMediator,True,"['CBO', 'RFC', 'C3', 'NOAM_type', 'number_private_visibility_attributes']",1,,"
the class has some issue in terms of complexity. It may be improved.
",False,0,0,0,0,1,0,0,1,1,1,0,0,0,0
343,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.debug.service.BreakpointsMediator2_merged_189.txt,complex-class,2.1378096484781577,all,org.eclipse.cdt.dsf.debug.service.BreakpointsMediator2,True,"['CBO', 'C3', 'RFC', 'TCC_type', 'NIM_type']",1,,"
does too many things in the wrong manner… 
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
344,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.debug.ui.sourcelookup.DsfSourceDisplayAdapter_merged_190.txt,complex-class,2.0472660472714246,all,org.eclipse.cdt.dsf.debug.ui.sourcelookup.DsfSourceDisplayAdapter,False,"['RFC', 'C3', 'NOAM_type', 'CBO', 'WOC_type']",0,,"
the complexity is still reasonably low for my standards.
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
345,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.debug.ui.viewmodel.launch.StackFramesVMNode_merged_191.txt,complex-class,2.171553683613182,all,org.eclipse.cdt.dsf.debug.ui.viewmodel.launch.StackFramesVMNode,False,"['CBO', 'C3', 'RFC', 'NOAM_type', 'is_procedural']",0,,"
the class has some methods that look complex, but it is not really a problem.
",False,0,0,0,0,1,0,0,1,1,1,0,0,1,0
346,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.debug.ui.viewmodel.register.RegisterVMNode_merged_193.txt,complex-class,2.1966315051683267,all,org.eclipse.cdt.dsf.debug.ui.viewmodel.register.RegisterVMNode,False,"['CBO', 'C3', 'RFC', 'is_procedural', 'number_private_visibility_attributes']",0,,"
while I see some methods going toward an excessive complexity, this is still ok.
",False,0,0,0,0,1,0,0,1,1,1,0,0,1,0
347,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.gdb.internal.ui.tracepoints.TraceControlView_merged_196.txt,complex-class,2.302514270915414,all,org.eclipse.cdt.dsf.gdb.internal.ui.tracepoints.TraceControlView,False,"['C3', 'CBO', 'WOC_type', 'RFC', 'is_procedural']",0,,"
there are methods that might require some refactoring for understandability.
",False,0,0,0,0,1,0,0,1,1,1,1,0,1,0
348,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.gdb.multicorevisualizer.internal.ui.view.MulticoreVisualizer_merged_197.txt,complex-class,1.0439414770809556,all,org.eclipse.cdt.dsf.gdb.multicorevisualizer.internal.ui.view.MulticoreVisualizer,False,"['CBO', 'NOAM_type', 'RFC', 'WOC_type', 'LCOM5_type']",0,,"
i see methods that appear too complex to understand.
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
349,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.gdb.multicorevisualizer.internal.ui.view.MulticoreVisualizerCanvas_merged_198.txt,complex-class,2.1138806888707444,all,org.eclipse.cdt.dsf.gdb.multicorevisualizer.internal.ui.view.MulticoreVisualizerCanvas,False,"['RFC', 'CBO', 'NOAM_type', 'C3', 'number_private_visibility_attributes']",0,,"
complex methods.
",False,0,0,0,0,1,0,0,1,1,1,0,0,0,0
350,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.gdb.service.command.GDBControl_merged_199.txt,complex-class,1.4144026720676262,all,org.eclipse.cdt.dsf.gdb.service.command.GDBControl,False,"['CBO', 'NIM_type', 'number_private_visibility_attributes', 'RFC', 'NOAM_type']",0,,"
I wouldn't change this class.
",False,0,1,0,0,0,0,0,0,1,1,1,0,0,0
351,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.gdb.service.GDBProcesses_7_0_merged_204.txt,complex-class,2.1015364268538326,all,org.eclipse.cdt.dsf.gdb.service.GDBProcesses_7_0,False,"['RFC', 'CBO', 'C3', 'number_final_not_static_methods', 'number_private_visibility_attributes']",0,,"
the processes work pretty well but they may seem poorly designed - they are complex to work on for newcomers. We have some changes to this class and refactor now would be a bit complicated.
",False,0,1,0,0,1,0,0,1,1,1,0,0,0,0
352,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.gdb.service.GDBRegisters_merged_205.txt,complex-class,2.199222502163443,all,org.eclipse.cdt.dsf.gdb.service.GDBRegisters,False,"['RFC', 'C3', 'CBO', 'NOAM_type', 'WOC_type']",0,,"
I can see some methods are growing, but for now they look fine.
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
353,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.gdb.service.GDBRunControl_7_0_NS_merged_207.txt,complex-class,1.9174362747971943,all,org.eclipse.cdt.dsf.gdb.service.GDBRunControl_7_0_NS,False,"['RFC', 'C3', 'CBO', 'NOAM_type', 'WOC_type']",0,,"
the class is a bit too complex wrt how I usually proceed, but I wouldn't say this is a big issue.
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
354,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.mi.service.command.AbstractMIControl_merged_209.txt,complex-class,1.8715280070588793,all,org.eclipse.cdt.dsf.mi.service.command.AbstractMIControl,False,"['RFC', 'C3', 'NOAM_type', 'WOC_type', 'number_private_visibility_attributes']",0,,"
don't see the need of simplyfing the class. 
",False,0,0,0,0,1,0,0,1,0,1,1,0,0,0
355,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.mi.service.command.CommandFactory_merged_211.txt,complex-class,2.161271098960661,all,org.eclipse.cdt.dsf.mi.service.command.CommandFactory,False,"['CBO', 'C3', 'RFC', 'NOAM_type', 'WOC_type']",0,,"
factories are naturally harder to design and some action aimed at reducing their complexity migh be done.
",False,0,0,0,0,1,1,0,1,1,1,1,0,0,0
356,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.mi.service.MIBreakpointsManager_merged_215.txt,complex-class,1.956229504155619,all,org.eclipse.cdt.dsf.mi.service.MIBreakpointsManager,False,"['RFC', 'C3', 'CBO', 'WOC_type', 'number_private_visibility_attributes']",0,,"
the class contains too many loops and this has the effect of making it hard to read. It is possible to improve its design tough
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
357,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.mi.service.MIBreakpointsSynchronizer_merged_216.txt,complex-class,2.174666829554613,all,org.eclipse.cdt.dsf.mi.service.MIBreakpointsSynchronizer,True,"['CBO', 'C3', 'RFC', 'NOAM_type', 'WOC_type']",1,,"
don't believe the complexity is that high after all.
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
358,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.mi.service.MIBreakpointsSynchronizer_merged_217.txt,complex-class,1.9624636975172571,all,org.eclipse.cdt.dsf.mi.service.MIBreakpointsSynchronizer,False,"['RFC', 'C3', 'CBO', 'number_final_not_static_methods', 'NOAM_type']",0,,"
there might be the chance of reducing the complexity given by the many loops of the class at some point. 
",False,0,0,0,0,1,0,0,1,1,1,0,0,0,0
359,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.mi.service.MIMemory_merged_219.txt,complex-class,1.9268616670358294,all,org.eclipse.cdt.dsf.mi.service.MIMemory,False,"['RFC', 'CBO', 'C3', 'TCC_type', 'WOC_type']",0,,"
I see some complexity evolving, but i'm ok with that. 
",False,0,0,0,0,1,0,0,1,1,1,1,0,0,0
360,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.mi.service.MIRunControl_merged_220.txt,complex-class,1.3107963971825622,all,org.eclipse.cdt.dsf.mi.service.MIRunControl,False,"['CBO', 'number_final_not_static_methods', 'RFC', 'NOCS_package', 'WOC_type']",0,,"
it may be a bit complex, but I am the only one working here.
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
361,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.eclipse.cdt.dsf.mi.service.MIStack_merged_221.txt,complex-class,1.2171346369889113,all,org.eclipse.cdt.dsf.mi.service.MIStack,False,"['CBO', 'RFC', 'NIM_type', 'TCC_type', 'WOC_type']",0,,"
it has some methods that could be split, but this is not really an issue.
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
